Date,A,ADBE,ADSK,AMAT,AVGO,AYI,AZO,BBY,CAG,CASY,COO,COST,CPB,CPRT,CRM,CSCO,DCI,DG,DKS,DLTR,DRI,FDS,FDX,FL,GIS,GME,GPN,GPS,HD,HPQ,HRL,INTU,JBL,JWN,KMX,KR,KSS,LOW,M,MON,MSM,MTN,MU,NKE,NTAP,NVDA,ORCL,PANW,PAYX,PVH,RAD,RHT,RPM,SJM,SNPS,STZ,THO,TJX,TTC,VMW,WDAY,WMT,WSM
2014-11-18,39.5717439681,70.83,59.23,21.7004769632,87.5131586908,137.526487295,568.59,31.7071638308,33.2163098564,80.1870352015,169.971306401,130.639086336,41.3495825482,17.145,62.47,24.0673830851,40.4385784316,63.8835283751,45.2575720867,61.99,45.0744104963,132.697100479,168.167925686,51.7908964863,46.9062906734,37.9158063809,41.6593190669,35.5890897488,90.0560149197,15.5607093692,26.1335570149,88.2914019198,20.2406220444,63.3108517384,55.13,28.1241722001,49.8779946117,55.6225323337,54.6563576715,112.318132226,74.5327018296,80.0945580703,32.87,46.5663801311,39.1877188295,19.5109826246,39.4354136551,109.0,43.388354706,121.245922589,5.63,63.22,44.415786429,95.1382805223,42.08,91.4269180163,53.8992787238,59.4254346206,30.0933800581,86.29,92.87,77.2090804359,64.5088782682
2014-11-19,39.5717439681,70.82,59.1,21.6143639594,85.4452402708,137.724909582,568.51,32.2886132535,33.1417711527,81.4542749993,167.753637872,131.38983175,41.6001298393,17.055,61.02,24.0628582904,40.2877937066,63.8159471904,46.5547636433,62.63,45.1068556361,132.784612306,167.855055126,53.0755147468,47.2063309122,37.5626605241,41.4896070074,35.7609303346,90.7315757734,15.4279246492,26.2189143051,88.3687318098,19.7696863938,63.5605817031,55.03,28.1097544768,50.1137211748,59.1672452263,55.1188687535,112.534617355,73.9133944746,79.7385406171,32.96,46.7980776792,39.1128795479,19.4384331107,39.1104490249,107.33,43.2650144683,122.520204393,5.52,62.94,44.2945337571,94.8490496999,41.92,91.9338704301,53.9658210432,59.897830191,30.3863414663,83.89,90.9,78.3148316774,64.3420449623
2014-11-20,40.0178959835,70.44,58.41,21.6526364056,86.0962516252,140.413531574,567.5,34.5417297664,33.1138191388,83.3941266897,167.214204986,130.676623606,41.4887754877,17.125,58.3,24.2619492578,37.5642446116,64.250397663,46.2568900266,65.87,45.2528587653,132.969359497,168.656785935,53.8406182696,46.9517513156,37.7866066772,41.7042428473,36.3035848161,91.5478784717,15.3241865868,26.000779008,87.7017615085,19.7312426672,64.5595015618,55.05,27.9799949673,50.9343988386,59.3288005056,55.9015798154,112.496967767,73.6788083553,79.5324252496,33.21,46.967023808,39.4777210458,19.75900697,39.1104490249,109.04,43.2421736836,122.450517107,5.52,62.79,44.415786429,94.3358982408,42.125,91.5244088651,54.098905682,61.0836394802,30.5160129092,82.93,91.65,77.9370333365,69.717784818
2014-11-21,40.9780927121,71.32,61.95,21.8679189151,86.3643151241,140.453216032,569.21,34.5508149136,33.0858671249,85.0220424298,166.974457037,131.117686537,41.6001298393,17.175,58.19,24.3252963838,37.2344030257,65.1192986081,46.9391166971,66.39,45.3015264751,133.504153996,170.573118111,51.5264162562,47.1426860131,32.8942445635,41.7890988771,34.7841522678,92.2140565358,15.4611208292,25.7636754241,88.6587188974,19.817741052,64.6628380989,56.09,28.0520835837,50.8296314773,60.1175703986,56.3285131218,113.711166968,74.3168825998,79.7760161385,34.3,47.024948195,39.580625058,19.8707221029,39.6074537535,108.93,43.2330373697,121.902974144,5.55,62.25,44.4344406862,94.5038387183,42.49,91.4074198465,54.3745810053,61.2764539987,30.5352234934,85.26,93.0,78.0015354923,68.5592201939
2014-11-24,40.9780927121,71.225,61.28,22.2362912092,87.2546688883,141.385800782,571.38,35.3412227226,33.0299630971,85.6556623287,169.142178077,131.192761079,41.3774211361,17.275,58.09,24.4610402253,37.6773331553,64.4434867619,47.7366492838,67.2,45.7152020078,133.776413013,171.619279044,53.3022120869,46.8244615173,32.8073606635,42.6176930497,36.3668945057,92.3266500114,15.5607093692,25.6688339905,89.5770113412,20.115679933,65.6703693358,56.31,28.1193662923,51.4407744184,60.4786939641,57.244640842,113.447619854,74.3450329342,79.3731542837,34.73,47.2807809044,39.8799821844,19.9921515951,39.5978959702,113.26,43.3289686656,123.217077255,5.63,62.34,44.5090577151,93.8973869939,42.84,91.8656268359,54.4791475072,61.2282503691,31.8799643833,84.96,92.49,78.6926300182,69.4397293082
2014-11-25,41.4242447274,72.0,61.03,22.2219390419,87.2642425847,140.344083774,568.98,34.8960505083,33.0858671249,78.793071424,166.474982143,130.320019535,41.4238187826,18.13,59.34,24.687279961,37.5642446116,63.1208264344,47.7270404575,66.8,44.6039559689,133.591665823,170.964206311,53.755606767,46.9608434441,32.4945786233,42.4629555838,35.7790188173,91.0224422521,15.6146531617,24.3363118491,89.567345105,20.1060690014,65.3517483464,56.71,28.2683494328,51.3621988974,59.8229695952,56.8354964233,112.449905783,74.1104468148,80.1976157541,34.8,46.9621967757,40.3009531434,19.9824372357,39.3302780395,120.19,43.296991567,124.590912325,5.59,62.0,44.4717492006,94.410538453,43.19,91.7681359871,54.4981595985,61.6620830359,31.7262797102,86.91,87.37,78.2779733026,68.8372757037
2014-11-26,41.453341598,72.98,61.35,22.839082236,89.782124735,139.957160314,568.55,35.2049455141,33.4026566158,81.3665430133,168.972356613,131.14583949,41.247507726,18.23,59.23,24.8184990077,37.4700041585,63.6325125465,47.7078228048,67.34,45.30963776,133.776938936,171.17930482,53.585583762,47.1426860131,32.3208108231,42.7674389846,35.5800455074,91.6698547369,16.2495301039,25.000201884,89.1613631824,20.144512728,65.222577675,56.25,28.4605857431,51.2225090823,59.7374403297,56.5064019995,113.758228952,73.4536056807,81.8278009341,35.62,47.2083754206,39.9454665558,20.3175826341,40.0184384329,120.6,43.2604463114,123.93386077,5.6,62.1,44.5930018725,94.3545582939,43.185,92.3823283346,55.0400041994,62.2019636878,31.6878585419,88.28,87.87,78.3056170837,68.8372757037
2014-11-28,41.453341598,73.68,62.0,23.0113082436,89.4183242722,137.109800492,577.71,35.8045652313,34.0269182597,81.6102429744,168.722619166,133.369922779,42.0177086576,18.17,59.87,25.0130651804,36.7537767148,64.433832307,48.6302701339,68.36,46.22621296,133.650173122,174.210238365,54.1145442222,47.9609775736,32.8508026135,43.1068631035,35.8151957827,93.2649289749,16.208034879,25.1709164644,90.7369596914,19.9426831634,66.0442385792,56.98,28.7585520241,52.0519173596,60.6592557468,57.7338352556,112.864051246,72.8812155496,82.1088673445,35.95,47.9276032261,39.8051429028,20.3710116107,40.5345587279,123.0,43.3152641948,126.572022317,5.48,62.15,44.4904034579,95.6980821141,43.39,93.9811782551,55.8575241236,63.78304274,31.5437791608,87.96,87.05,80.6645530655,69.1060626965
2014-12-01,40.3379615597,73.75,60.51,22.714696786,87.0727686569,135.949030111,575.72,33.8512585769,33.924427542,80.4502311595,166.544908629,133.238542331,41.8135590131,18.155,59.08,24.9678172333,36.4333591742,64.0283451992,46.9967696552,67.94,46.6561110626,134.166987595,173.740932525,53.2266463068,47.8518720322,31.1305013923,41.5894376306,35.6614436796,92.7770239139,16.000558754,25.0571067441,90.9786155977,19.4621365812,65.4301551666,56.14,28.7489402086,50.2272191495,60.0225378814,56.2039909075,111.866337175,72.2900585289,81.4530457203,34.99,47.1552780658,39.2719130214,19.9921515951,40.2191518809,119.71,43.2147647419,121.544582387,5.39,61.51,44.0053927703,95.8940126712,42.975,92.35308108,54.97346188,62.8864552287,31.5293712227,87.01,85.01,79.4482266999,67.7528592156
2014-12-02,40.716220877,73.47,60.74,22.839082236,88.2694807055,137.089958263,585.49,33.7967476936,34.3064383987,80.4404831611,166.58486662,134.25204864,41.3031849018,18.12,59.25,25.1759577901,36.5464477179,64.9455184191,46.8910725654,68.71,46.6642223475,134.62529477,176.371000666,53.7461610445,48.2337414271,30.8785380821,42.4529725214,36.0413018167,92.542454173,16.1623901315,25.0191701707,90.2149829338,19.8081301204,65.5339439124,57.1,28.5903452526,49.9653007462,60.7923012709,56.2573575708,111.838099984,72.5152612035,83.4860927552,35.605,47.3242241946,39.3093326622,20.0212946732,40.3147297134,117.7,43.3152641948,121.275788569,5.44,61.43,44.369150786,96.3231938916,43.13,92.1483502975,52.7775653394,62.8960959547,31.5437791608,84.61,83.56,79.6140893861,67.7065166306
2014-12-03,40.9586947984,73.18,61.45,23.5232022108,91.0745737475,138.647573218,590.55,32.7428706149,34.1480436533,80.4112391657,169.351957532,133.904828886,40.6350587924,18.225,58.88,25.2936024527,36.8291690773,64.3855600322,47.270621206,69.2,47.1346768749,134.557036255,176.028798491,54.3223501172,48.2246492986,31.8081958128,42.7923966404,36.7196199187,92.9478459344,16.2038853565,25.0096860274,90.5726336751,20.0676252748,66.0182913928,58.73,28.1914549087,50.8209008638,61.1059085778,56.62202977,113.758228952,73.6600414657,83.3830350714,36.1,47.5462676782,40.3570826046,20.5361557201,40.2000363145,118.58,43.2878552531,123.84426283,5.46,62.14,45.1433024604,95.0916303897,43.0,91.3781725919,55.0304981538,63.4938209622,32.0528596406,85.28,82.73,78.7110592055,67.6323684947
2014-12-04,40.9974906258,73.03,61.09,23.3461921474,98.6760886802,139.62976354,588.07,32.7792112039,34.0176009217,80.4209871642,168.592755694,134.214511369,40.5051453822,18.6,58.95,25.130709843,36.6925204203,65.4475500762,47.2128213839,69.27,46.9237834661,133.981714482,176.165679361,54.1334356672,48.1882807848,32.2078617531,42.3531418982,36.6834429532,93.2872436881,16.2121844014,24.8958763071,90.7369596914,19.8561847786,65.4734004773,59.32,29.2006955379,49.5986149815,61.3434898709,55.5902742794,113.974714081,74.5139349401,84.2543409435,36.07,47.811754452,40.4974062576,20.351582892,40.0375539993,118.29,43.2421736836,122.131946656,5.58,61.68,45.674948791,94.3732183469,44.65,91.8168814115,51.9030091414,63.5420245918,31.2027912923,84.14,82.29,78.5442592214,67.21528523
2014-12-05,41.0265874964,72.4,60.9,23.9585512857,99.556868748,139.123786707,587.95,32.3703795785,34.4648331442,80.547711144,161.82986563,134.430350676,40.5051453822,18.88,58.85,24.8863709284,36.7019845731,65.853037184,46.6251898588,68.41,47.4672395581,133.913455967,177.974462283,53.5572465945,48.2973863262,32.5119554033,42.2083874946,36.8462392977,93.9377560493,16.4113614814,25.0239122424,90.5533012026,19.9042394369,65.3436645451,59.07,29.3064255085,49.8168803176,61.6380906743,55.4568576211,113.758228952,75.4428959726,85.6596729952,36.49,47.9469113551,40.6049877249,20.4681552045,40.0757851323,118.88,43.3061278809,122.221544595,5.69,61.68,45.7122573054,94.9050298591,44.59,92.7040481357,50.9143803959,63.2238806362,30.1366038724,84.03,83.36,77.9511926109,67.0947945091
2014-12-08,40.2603699048,72.05,60.1,23.1931023628,96.4166963325,136.593902545,581.05,33.2425537126,34.511419834,80.7914111051,162.179498056,133.56699345,40.9691218471,18.8,56.41,24.6420320138,36.3518109193,66.1426708323,46.3554573555,67.99,47.5077959829,133.581914606,177.485602033,53.4061150344,48.1246358857,30.5744444319,41.3598271973,36.2402751266,94.6825455643,16.025455889,25.0950433175,90.2391485245,19.4621365812,64.4960564543,58.48,29.4890500033,49.5986149815,62.8069906362,54.7541965543,112.967587612,74.9455733996,83.5516749176,36.02,47.1697591626,39.8706272742,20.2058675013,39.5405492708,116.86,43.0411747778,120.947262791,5.61,60.06,45.5630232477,95.0169901775,43.74,92.3140847405,50.1729088367,62.9635810362,30.074169474,82.26,81.96,78.0531259346,67.5674888757
2014-12-09,40.1536813794,71.565,60.17,23.3605443147,98.2644197355,136.58398143,605.81,33.3061497432,34.4555158062,81.5615029822,162.109571571,134.233280005,41.0526376107,18.815,56.14,24.813974213,36.5221656698,66.8088282236,46.0953581559,68.105,46.9643398909,134.479026523,174.787093459,53.3588864219,47.5336475364,30.9046032521,41.6842767227,36.375938747,93.9377560493,15.9171194738,24.7915507302,89.6253425225,19.6255224191,64.5565998894,59.45,29.5515268042,49.9326715872,62.5694093431,54.5763076766,113.231134726,75.7994668739,84.8539492856,35.655,46.8366939372,39.9641763762,20.1378669857,40.0184384329,118.84,42.6757222218,121.853197511,5.69,59.1,45.8148557201,94.4198684796,43.77,91.1051982152,50.9333924871,63.0696290214,30.4391705727,81.33,83.65,77.4322593268,67.3265074339
2014-12-10,39.1255919528,69.85,58.91,22.7529692322,95.0189366597,132.020268824,598.37,32.8769232452,34.2878037228,80.6159471331,158.25362539,131.615055374,40.8948856127,18.485,55.32,24.3162467944,35.7839617511,66.5095401203,45.6136929714,67.2,46.6398884927,132.167988216,172.724103207,52.9149374642,47.2699758114,28.9584038907,40.7858011138,35.4715146111,93.2778159727,15.5671095167,24.3837325659,89.4706827425,19.250696085,63.4754671206,58.9,29.4890500033,49.8799258073,61.8946784708,53.9092243852,112.33695702,74.3825667132,82.8677466524,34.86,47.1407969691,39.1877188295,19.6910064544,39.1104490249,117.14,42.5843590828,122.131946656,5.61,58.7,44.8355072163,93.5148559062,43.19,90.1400388119,50.44858416,61.9802269915,29.8436424643,79.88,82.45,76.894792711,66.5572205235
2014-12-11,39.3971627447,69.74,58.82,22.7625373437,96.2635171902,130.710681728,602.39,33.452269402,34.7443532832,83.8522826165,158.852995262,132.703636224,41.2196691381,18.38,55.48,24.4248418675,35.8691391263,66.7605559488,46.4421570887,67.765,46.9075608962,134.108480296,173.135211239,53.2549834743,47.7154901054,29.4623305111,40.7758180515,36.0774787822,94.5317021183,16.0296226742,24.5971257914,90.2536478788,19.3179726065,64.1673920926,59.51,29.7437631145,50.0205812203,62.4933833293,54.7301815558,113.014649597,74.2324315969,82.5492047207,35.19,46.9235805177,39.4683661356,19.681292095,38.957524493,118.91,42.8173350873,124.999080715,5.63,58.42,45.3858078042,93.8973869939,43.55,90.1400388119,52.093130054,63.2431620881,29.6227207466,78.13,82.98,77.6824593031,67.3635815019
2014-12-12,38.5242566278,76.02,58.88,22.6381518937,94.9710681777,128.895117799,604.73,33.653183933,34.222582357,83.7158106383,158.083803926,129.390972085,40.5979406752,18.23,55.07,24.3026724103,35.1593276661,67.3880955203,46.7985893252,68.14,46.5425530732,131.290378733,172.068288013,53.0377318568,47.3699892243,28.0634997201,39.5479013859,36.0865230235,94.0697440646,15.8379505549,24.1655972687,89.0936995287,18.7509276394,64.5652489515,58.3,29.5803622507,50.3458468626,61.647593926,55.749332274,111.009809057,72.8999824392,83.5423060373,34.0,46.5556663406,38.0698070606,19.0692874544,38.1833440505,118.07,42.118407074,126.462513724,5.69,57.87,45.1619567176,92.5165430675,42.43,88.5021925519,51.0759831716,63.252802814,29.2048905416,76.73,81.58,77.6639259715,66.8816186183
2014-12-15,37.5155651149,73.04,58.21,22.3798128823,94.0232722352,128.151034222,605.84,33.7079788051,34.1573609912,83.8230386212,155.806198409,129.681885933,39.9762122123,18.045,55.41,24.1443045953,34.5441577338,67.8225459929,48.2821180935,68.6,46.396549944,131.738934691,172.538125764,53.9728583846,46.797185132,28.6108682905,39.3033163591,36.6110890224,94.3242923799,15.6712791468,24.0660137635,89.5770113412,18.9143134774,65.2398757993,58.84,29.5707504352,51.0051691107,62.0752402535,56.4377060048,110.868623103,73.1345685585,84.5166695931,33.355,46.1974341154,38.0744845157,19.0110012981,39.2920469065,118.08,42.4929959439,125.835328149,5.66,58.95,44.7515630589,91.7048307595,42.31,88.1122291566,50.6577171638,63.927653629,29.2433117098,76.43,80.89,77.7843926267,67.0577204411
2014-12-16,37.3118870209,72.32,56.63,22.8199460129,93.180786953,127.347423959,597.93,32.6668762356,34.0548702736,82.3218468608,154.797259124,128.856065978,39.6421491576,17.9625,53.79,24.0583334957,34.7334407899,65.486167896,46.9045556658,67.01,45.3501941848,132.450773494,170.570680182,52.6882401241,46.4880527647,27.7333408999,38.5695612784,36.0955672649,91.5054054812,15.5504423759,23.7767473912,89.0357021112,18.9239244091,64.7295811324,58.23,29.556332712,50.2667281929,61.029882564,55.4364351237,109.748547872,72.7967645467,83.7858969262,32.915,45.12273744,38.0277099647,18.7924282122,38.8332733109,116.64,42.4153372757,121.146369323,5.81,58.23,44.8634886022,91.7234908125,42.08,87.4492913847,50.6862353007,62.6839999842,29.2096931876,76.73,78.87,76.8762593795,65.6025632733
2014-12-17,38.5630524552,73.995,57.01,23.3988167608,95.1050999272,131.930978794,602.46,34.2193976111,34.5673238618,85.5484343458,159.442375637,130.751698148,40.0690075052,18.23,57.0,24.2619492578,35.5852145422,68.5659390237,47.7522863905,68.06,46.2992145246,136.487777118,164.227870544,53.2077548618,47.4518183804,28.4023469303,39.5379183236,36.5477793328,93.2778159727,16.1046248079,24.1229186237,89.7800023025,19.2891398116,65.5339439124,60.11,30.0176998567,50.671112505,62.6739451121,56.1069290173,111.442779314,73.8946275851,85.5940908328,33.83,45.747223346,38.2148081687,19.5647197825,39.3398358227,120.03,43.1051289751,123.266853888,6.06,59.48,46.4304462082,93.6268162246,42.97,90.8224747536,51.4847431337,63.0117846658,29.5842995784,78.65,80.62,78.0531259346,67.224553747
2014-12-18,39.4747543996,74.89,59.46,23.9298469511,97.6607072189,136.087925712,615.48,35.1417779577,34.0828222875,86.0943222587,162.109571571,132.844400989,40.8763265541,18.365,59.33,25.0221147698,36.2571693913,68.8266093072,49.1394821219,69.11,46.8183367617,138.691552044,170.68813962,54.6718418499,48.6519793358,28.7585709206,40.5062753688,37.0904338144,94.9088107335,16.5921386766,24.6729989382,91.3266001027,20.144512728,67.0475297887,60.53,30.5847969722,52.2622768637,63.3106629775,57.2780583515,112.562854546,75.3959787487,84.7508916018,34.45,46.996195158,39.9641763762,19.6424346575,43.344547001,123.44,43.6258988673,124.322118507,6.78,61.5,47.0833452107,95.7354022202,44.12,93.0160188519,53.2528676209,64.6699895254,29.9973271374,83.6,84.57,79.6377257844,69.8475440559
2014-12-19,40.1342834657,74.45,59.9,23.8150296127,96.2195752875,136.296269114,618.6,35.6257993277,34.3437077506,86.1918022431,162.698951945,133.04147166,41.1083147865,18.37,59.86,25.130709843,36.4369882946,66.1909431071,48.2532181824,68.7,46.5344417883,138.662298394,170.531527036,50.8746614035,48.9247431893,29.9749455215,40.5811483362,37.0994780558,96.0967028714,16.6254729582,24.7915507302,90.7852908727,20.6058374469,66.6842691784,67.32,30.5415438024,52.38535035,63.5767540257,55.9549504014,114.002951271,76.3155563364,84.2074965418,34.49,45.9118165305,40.1699844006,19.8367218451,43.9658029117,124.36,42.301133352,122.360919168,6.77,68.04,47.409794712,95.9033426978,43.95,92.4213246741,52.5494202443,63.7059169326,30.0213403676,83.99,85.45,78.9149258529,69.5509515121
2014-12-22,40.6192313085,74.5,60.19,24.303003301,97.4301261099,138.945206649,616.64,35.8267138586,34.3437077506,86.9034061295,163.398216797,134.392813405,41.2939053725,18.33,59.86,25.5379413672,36.8344827123,66.2874876565,47.4343873688,69.09,47.5564636926,140.037219918,173.125422953,51.6303192038,49.4429945109,29.6447867012,40.7808095826,37.1627877453,97.5768541861,16.5838051062,25.1092695326,91.529591064,20.7692232849,67.0475297887,67.85,30.8635396221,53.2468647542,64.4700596877,56.732723318,114.868891786,75.9026847664,84.2449720631,34.635,46.4394829162,40.1699844006,20.1864387826,43.6312804982,125.72,42.9680842666,123.426139113,7.15,68.89,47.62431867,96.2392236528,44.02,94.4686324992,52.4729986188,64.8435225921,30.4119167521,83.73,84.14,80.0454590791,69.5231459612
2014-12-23,40.1245845089,74.38,60.65,24.303003301,96.8248506987,138.37970313,621.3,36.2468078779,34.4089291164,86.7864301482,163.028605375,135.274939267,41.405259724,18.395,60.5,25.5650901355,37.042694074,67.1467341467,47.9449524643,70.06,47.4591282732,140.778312371,173.193940958,52.1592796639,49.4702708963,30.0878945915,40.7658349891,37.4160265033,97.821974786,16.8171450775,25.2515316829,91.9742379316,20.8653326014,68.0854172467,67.76,30.8923750687,54.099588195,64.5650922049,57.2512385957,115.461872791,76.4938417871,84.6384650376,34.97,46.4588468203,40.0717578435,20.0601521107,43.9753606949,125.22,43.2787189392,125.815417496,7.35,70.45,47.8108612421,96.7057249793,43.98,96.6524275126,53.2085567643,65.6726250219,30.5855062563,83.95,84.86,80.3049257211,70.3758495245
2014-12-24,39.8918095443,74.74,60.99,24.1594816279,96.7672054214,138.836074391,617.43,35.5162095835,34.3437077506,86.9034061295,164.017565665,134.805723383,41.3588620775,18.425,60.33,25.6103380827,37.0616223796,67.44602225,47.6559533536,69.86,47.3861267086,140.924580618,172.684950061,52.2442911665,49.3793496118,29.0105342308,40.8956147993,37.4974246756,97.6334204784,16.8921472112,25.1709164644,91.4329287015,21.0287184393,67.583771642,67.61,30.7818391903,53.1501641578,64.1564523808,57.4479168045,113.861765318,75.9965192142,84.7649449223,34.91,46.6137580527,40.048370568,19.9824372357,44.1856319262,125.99,42.9954932083,124.879616796,7.26,70.92,47.9974038143,96.5191244487,43.99,97.5785905763,53.3805054217,65.4316068737,30.6385474937,84.23,84.28,80.091792408,69.8104699879
2014-12-26,40.1342834657,74.67,61.03,24.1020729587,96.6711299593,138.558283189,618.76,35.7445215505,34.3437077506,86.825422142,163.827765206,134.608652712,41.6001298393,18.35,60.8,25.6555860298,37.090014838,67.0019173225,47.6655866573,69.57,47.3699041386,140.992839134,172.175959165,52.385977004,49.4429945109,29.2364323709,40.6809789594,37.4612477101,97.8125470706,16.9588157744,25.132979891,91.0462792514,21.4612103633,67.6097188284,67.61,30.8971809764,52.9215991118,64.1469491291,57.2601785143,114.304147972,76.5876762348,84.8778895524,35.0,46.8751707576,39.8051429028,20.0018659544,44.0613807441,127.43,43.114265289,125.516757698,7.41,71.09,48.1186564862,96.4631442896,43.96,97.4323543031,53.2276621707,65.6244213923,30.7687396218,84.26,84.96,80.5365923658,70.0977940147
2014-12-29,40.0857886814,74.13,60.755,24.2168902972,97.3148355553,138.776547705,624.49,35.6897266784,34.4089291164,87.439546044,164.596956542,134.514809535,41.6186888979,18.485,60.35,25.7551315135,37.1184072964,68.3921588347,47.8775193385,70.5,47.7349119616,139.042595837,171.804004278,53.4155607569,49.3793496118,29.2364323709,40.7858011138,37.8772828127,98.5479088703,16.9629825596,25.2183371812,90.6306310926,21.2113261406,68.4832741056,67.87,30.945240054,53.3171924606,65.1637970634,58.3061489884,114.313560369,77.5072538226,85.7814465936,35.53,47.1026966303,39.2812679316,19.9727228763,43.5930493652,122.89,42.9817887375,127.567554976,7.55,70.29,48.3331804441,96.1925735202,44.08,96.7304201917,53.5142432664,65.9136431701,30.9182194727,83.39,83.69,80.2863923896,70.7187846532
2014-12-30,40.1245845089,73.085,60.51,24.1307772933,96.8921035221,140.0861348,622.45,35.9637010388,34.2971210608,87.9074499693,163.61798575,134.6555743,41.3774211361,18.45,59.43,25.6646356192,37.137335602,68.6431746632,48.2532181824,70.7,47.6862442519,139.081600703,171.295013381,53.2266463068,49.4157181256,29.392823391,40.4164278079,37.9405925022,98.3027882704,16.9671493448,25.147206106,89.9974926182,21.2017152089,68.1200134953,67.24,31.0029109471,53.3787292038,65.14479056,58.3508485813,113.993538875,77.2632842585,85.1131908652,35.4,46.8993756377,38.8790067929,19.7881500482,43.3349892177,121.8,42.8127669303,126.791039502,7.56,69.48,47.9414410426,95.6327719284,43.83,96.3599549662,53.2467675771,65.9811282516,30.9809045714,82.67,83.07,80.4253923764,70.91342351
2014-12-31,39.7075293641,72.7,60.06,23.8437339473,96.6423073207,138.965048878,619.11,35.5984018917,33.8033021484,88.0439219475,161.919771111,133.022703025,40.8299289076,18.245,59.31,25.1714329954,36.560022281,68.2569964654,47.8293528201,70.38,47.5564636926,137.248372004,169.983382993,53.0660690243,48.4883210237,29.366758221,40.29663106,38.0853003639,98.962728347,16.7213090178,24.70619344,89.1130320012,20.9806637811,68.6649044108,66.58,30.8587337144,53.6600400296,65.3823718531,58.7799646732,112.449905783,76.2404887782,85.7720345411,35.01,46.5459843885,38.7761027807,19.4772905482,42.9813512378,122.57,42.1823612713,127.597420956,7.52,69.14,47.2978691687,94.2146078959,43.47,95.7067662791,53.3709527186,66.1160984146,30.7687396218,82.52,81.61,79.5821257896,70.1441365997
2015-01-02,39.4359585722,72.34,59.53,23.8820063934,96.1619300102,138.776547705,616.79,35.4248847968,33.3747046019,86.7571861529,160.441325425,132.891322577,40.8299289076,18.29,59.24,25.1578586113,36.4085958362,68.334232105,48.079818716,70.35,47.3861267086,137.09235254,168.799000329,52.9338289092,48.2882941978,29.366758221,40.2566988107,38.0762561226,97.5108601784,16.7671436551,24.4785739995,88.1657408485,20.7788342166,67.7827000714,66.47,30.5319319868,52.38535035,64.3370141636,58.7263251617,112.704040499,76.2311053335,85.1320149703,34.75,46.0037950748,38.7854576909,19.5550054232,42.3696531103,121.42,42.2463154686,125.77559619,7.63,68.99,46.9620925388,93.7481065694,43.1,95.0535775921,52.9983972942,65.5183734071,30.7156983844,82.07,80.41,79.6006591212,69.3748496893
2015-01-05,38.6970204924,71.98,58.66,23.1165574705,94.6247226167,135.443053279,608.49,34.5116369288,33.0113284211,84.8563264563,159.202627688,131.380447432,40.2082004447,18.11,58.17,24.6567060493,35.594678695,67.8901271775,47.8486194274,69.62,47.0373414555,134.947084914,166.205104412,52.7921430717,47.4154498666,30.1660901016,39.5728590417,38.3204506393,95.4650459409,16.4879690465,24.0423034051,87.8177563435,20.442451609,66.8399522971,64.58,30.3156661377,52.0688756709,62.7974873845,58.2256897211,110.416828052,73.9227779194,84.7461208173,33.775,45.2631257444,37.4664153527,19.2247172044,41.7770705493,123.73,42.3194059798,121.365386508,7.52,68.09,46.0293796781,92.2179822186,42.54,97.3153652845,52.7500270113,64.7856782366,29.9827649222,81.03,80.01,79.3689924765,69.0411830775
2015-01-06,38.0942025852,70.53,57.5,22.2458593208,92.4726322658,133.746542723,607.82,34.2011326537,32.6852215923,84.2324545559,156.954990665,133.116546202,39.9390940951,17.905,57.2,24.6475941845,35.0836144436,67.0308806873,47.4343873688,68.67,47.1995671546,134.235246111,166.195316126,51.4225133087,47.2972521967,29.271185931,39.1186297061,37.8113295869,95.1727867641,16.3629654904,23.8621046814,85.1208764294,20.2021783178,66.4161482517,63.77,30.3156661377,51.9985479645,62.9400361603,58.0111316752,109.41911398,73.5474401285,83.0143031551,32.87,44.9968720636,37.1249611304,18.6418556418,41.3457862697,121.85,42.0179076211,116.457410497,7.71,67.5,45.7775472057,91.4809101227,42.16,97.9393067169,53.8676932844,64.4675342809,29.4137771028,78.79,79.42,79.9805924185,68.7167849828
2015-01-07,38.5997917977,71.11,57.38,22.4515737188,94.9705942802,136.117689055,607.24,35.1874403511,33.4585606436,85.1975064018,162.049634583,135.434472667,41.7022046615,17.96,56.93,24.8753908036,35.2823616525,67.8418549028,52.9928035978,70.83,49.2679448182,135.307879924,167.418851936,53.7650524895,48.2973863262,28.9323387207,39.5778505729,39.638710507,98.4347762857,16.5546376097,24.2509545589,85.952172747,20.5866155837,68.6908515972,64.78,31.2335945195,53.8973960389,64.8121767497,60.3891500178,110.783911531,69.9254304462,83.8425637761,32.1,45.9263394586,37.3214142446,18.5884266653,41.3553703648,125.53,42.7853579886,119.434053149,7.76,68.8,42.2239112062,93.5241859327,42.21,100.464319701,54.7752000874,65.7883137331,29.6211201218,78.85,79.35,82.1026588841,71.2192845708
