Date,A,ADBE,ADSK,AMAT,AVGO,AYI,AZO,BBBY,BBY,BRCD,CAG,CASY,COO,COST,CPB,CPRT,CRM,CSCO,DCI,DG,DKS,DLTR,DRI,FDS,FDX,FL,GIS,GME,GPN,GPS,HD,HPQ,HRL,INTU,JBL,JWN,KMX,KR,KSS,LOW,M,MON,MSM,MTN,MU,NKE,NTAP,NVDA,ORCL,PANW,PDCO,PVH,RAD,RHT,RPM,SJM,SNPS,SPLS,STZ,THO,TJX,TTC,URBN,VMW,WDAY,WMT,WSM
2014-12-04,40.9974906258,73.03,61.09,23.3461921474,98.6760886802,139.62976354,588.07,71.523009557,32.7792112039,10.7799945164,34.0176009217,80.4209871642,168.592755694,134.214511369,40.5051453822,18.6,58.95,25.130709843,36.6925204203,65.4475500762,47.2128213839,69.27,46.9237834661,133.981714482,176.165679361,54.1334356672,48.1882807848,32.2078617531,42.3531418982,36.6834429532,93.2872436881,16.2121844014,24.8958763071,90.7369596914,19.8561847786,65.4734004773,59.32,29.2006955379,49.5986149815,61.3434898709,55.5902742794,113.974714081,74.5139349401,84.2543409435,36.07,47.811754452,40.4974062576,20.351582892,40.0375539993,118.29,45.983240161,122.131946656,5.58,61.68,45.674948791,94.3732183469,44.65,12.5898911898,91.8168814115,51.9030091414,63.5420245918,31.2027912923,31.16,84.14,82.29,78.5442592214,67.21528523
2014-12-05,41.0265874964,72.4,60.9,23.9585512857,99.556868748,139.123786707,587.95,71.1735646301,32.3703795785,10.8937675456,34.4648331442,80.547711144,161.82986563,134.430350676,40.5051453822,18.88,58.85,24.8863709284,36.7019845731,65.853037184,46.6251898588,68.41,47.4672395581,133.913455967,177.974462283,53.5572465945,48.2973863262,32.5119554033,42.2083874946,36.8462392977,93.9377560493,16.4113614814,25.0239122424,90.5533012026,19.9042394369,65.3436645451,59.07,29.3064255085,49.8168803176,61.6380906743,55.4568576211,113.758228952,75.4428959726,85.6596729952,36.49,47.9469113551,40.6049877249,20.4681552045,40.0757851323,118.88,45.7579241619,122.221544595,5.69,61.68,45.7122573054,94.9050298591,44.59,12.7092476021,92.7040481357,50.9143803959,63.2238806362,30.1366038724,31.16,84.03,83.36,77.9511926109,67.0947945091
2014-12-08,40.2603699048,72.05,60.1,23.1931023628,96.4166963325,136.593902545,581.05,70.952085451,33.2425537126,10.6235566012,34.511419834,80.7914111051,162.179498056,133.56699345,40.9691218471,18.8,56.41,24.6420320138,36.3518109193,66.1426708323,46.3554573555,67.99,47.5077959829,133.581914606,177.485602033,53.4061150344,48.1246358857,30.5744444319,41.3598271973,36.2402751266,94.6825455643,16.025455889,25.0950433175,90.2391485245,19.4621365812,64.4960564543,58.48,29.4890500033,49.5986149815,62.8069906362,54.7541965543,112.967587612,74.9455733996,83.5516749176,36.02,47.1697591626,39.8706272742,20.2058675013,39.5405492708,116.86,45.5983253292,120.947262791,5.61,60.06,45.5630232477,95.0169901775,43.74,12.6517796999,92.3140847405,50.1729088367,62.9635810362,30.074169474,31.5,82.26,81.96,78.0531259346,67.5674888757
2014-12-09,40.1536813794,71.565,60.17,23.3605443147,98.2644197355,136.58398143,605.81,70.9127113747,33.3061497432,10.6711105699,34.4555158062,81.5615029822,162.109571571,134.233280005,41.0526376107,18.815,56.14,24.813974213,36.5221656698,66.8088282236,46.0953581559,68.105,46.9643398909,134.479026523,174.787093459,53.3588864219,47.5336475364,30.9046032521,41.6842767227,36.375938747,93.9377560493,15.9171194738,24.7915507302,89.6253425225,19.6255224191,64.5565998894,59.45,29.5515268042,49.9326715872,62.5694093431,54.5763076766,113.231134726,75.7994668739,84.8539492856,35.655,46.8366939372,39.9641763762,20.1378669857,40.0184384329,118.84,45.3823974966,121.853197511,5.69,59.1,45.8148557201,94.4198684796,43.77,12.7843979357,91.1051982152,50.9333924871,63.0696290214,30.4391705727,31.19,81.33,83.65,77.4322593268,67.3265074339
2014-12-10,39.1255919528,69.85,58.91,22.7529692322,95.0189366597,132.020268824,598.37,70.0071076203,32.8769232452,10.5569810451,34.2878037228,80.6159471331,158.25362539,131.615055374,40.8948856127,18.485,55.32,24.3162467944,35.7839617511,66.5095401203,45.6136929714,67.2,46.6398884927,132.167988216,172.724103207,52.9149374642,47.2699758114,28.9584038907,40.7858011138,35.4715146111,93.2778159727,15.5671095167,24.3837325659,89.4706827425,19.250696085,63.4754671206,58.9,29.4890500033,49.8799258073,61.8946784708,53.9092243852,112.33695702,74.3825667132,82.8677466524,34.86,47.1407969691,39.1877188295,19.6910064544,39.1104490249,117.14,45.3354566635,122.131946656,5.61,58.7,44.8355072163,93.5148559062,43.19,13.0982610939,90.1400388119,50.44858416,61.9802269915,29.8436424643,30.01,79.88,82.45,76.894792711,66.5572205235
2014-12-11,39.3971627447,69.74,58.82,22.7625373437,96.2635171902,130.710681728,602.39,70.6567798789,33.452269402,10.6996429511,34.7443532832,83.8522826165,158.852995262,132.703636224,41.2196691381,18.38,55.48,24.4248418675,35.8691391263,66.7605559488,46.4421570887,67.765,46.9075608962,134.108480296,173.135211239,53.2549834743,47.7154901054,29.4623305111,40.7758180515,36.0774787822,94.5317021183,16.0296226742,24.5971257914,90.2536478788,19.3179726065,64.1673920926,59.51,29.7437631145,50.0205812203,62.4933833293,54.7301815558,113.014649597,74.2324315969,82.5492047207,35.19,46.9235805177,39.4683661356,19.681292095,38.957524493,118.91,45.2134104973,124.999080715,5.63,58.42,45.3858078042,93.8973869939,43.55,14.2343573143,90.1400388119,52.093130054,63.2431620881,29.6227207466,32.29,78.13,82.98,77.6824593031,67.3635815019
2014-12-12,38.5242566278,76.02,58.88,22.6381518937,94.9710681777,128.895117799,604.73,71.1194252752,33.653183933,10.5474702514,34.222582357,83.7158106383,158.083803926,129.390972085,40.5979406752,18.23,55.07,24.3026724103,35.1593276661,67.3880955203,46.7985893252,68.14,46.5425530732,131.290378733,172.068288013,53.0377318568,47.3699892243,28.0634997201,39.5479013859,36.0865230235,94.0697440646,15.8379505549,24.1655972687,89.0936995287,18.7509276394,64.5652489515,58.3,29.5803622507,50.3458468626,61.647593926,55.749332274,111.009809057,72.8999824392,83.5423060373,34.0,46.5556663406,38.0698070606,19.0692874544,38.1833440505,118.07,44.5374624998,126.462513724,5.69,57.87,45.1619567176,92.5165430675,42.43,14.5614822961,88.5021925519,51.0759831716,63.252802814,29.2048905416,32.06,76.73,81.58,77.6639259715,66.8816186183
2014-12-15,37.5155651149,73.04,58.21,22.3798128823,94.0232722352,128.151034222,605.84,71.9954984723,33.7079788051,10.5094270764,34.1573609912,83.8230386212,155.806198409,129.681885933,39.9762122123,18.045,55.41,24.1443045953,34.5441577338,67.8225459929,48.2821180935,68.6,46.396549944,131.738934691,172.538125764,53.9728583846,46.797185132,28.6108682905,39.3033163591,36.6110890224,94.3242923799,15.6712791468,24.0660137635,89.5770113412,18.9143134774,65.2398757993,58.84,29.5707504352,51.0051691107,62.0752402535,56.4377060048,110.868623103,73.1345685585,84.5166695931,33.355,46.1974341154,38.0744845157,19.0110012981,39.2920469065,118.08,44.2558175009,125.835328149,5.66,58.95,44.7515630589,91.7048307595,42.31,14.9018691014,88.1122291566,50.6577171638,63.927653629,29.2433117098,32.47,76.43,80.89,77.7843926267,67.0577204411
2014-12-16,37.3118870209,72.32,56.63,22.8199460129,93.180786953,127.347423959,597.93,71.4442614045,32.6668762356,10.3572543767,34.0548702736,82.3218468608,154.797259124,128.856065978,39.6421491576,17.9625,53.79,24.0583334957,34.7334407899,65.486167896,46.9045556658,67.01,45.3501941848,132.450773494,170.570680182,52.6882401241,46.4880527647,27.7333408999,38.5695612784,36.0955672649,91.5054054812,15.5504423759,23.7767473912,89.0357021112,18.9239244091,64.7295811324,58.23,29.556332712,50.2667281929,61.029882564,55.4364351237,109.748547872,72.7967645467,83.7858969262,32.915,45.12273744,38.0277099647,18.7924282122,38.8332733109,116.64,44.2370411676,121.146369323,5.81,58.23,44.8634886022,91.7234908125,42.08,15.2510971225,87.4492913847,50.6862353007,62.6839999842,29.2096931876,32.63,76.73,78.87,76.8762593795,65.6025632733
2014-12-17,38.5630524552,73.995,57.01,23.3988167608,95.1050999272,131.930978794,602.46,72.3498651588,34.2193976111,10.4713839015,34.5673238618,85.5484343458,159.442375637,130.751698148,40.0690075052,18.23,57.0,24.2619492578,35.5852145422,68.5659390237,47.7522863905,68.06,46.2992145246,136.487777118,164.227870544,53.2077548618,47.4518183804,28.4023469303,39.5379183236,36.5477793328,93.2778159727,16.1046248079,24.1229186237,89.7800023025,19.2891398116,65.5339439124,60.11,30.0176998567,50.671112505,62.6739451121,56.1069290173,111.442779314,73.8946275851,85.5940908328,33.83,45.747223346,38.2148081687,19.5647197825,39.3398358227,120.03,45.0538116645,123.266853888,6.06,59.48,46.4304462082,93.6268162246,42.97,15.2864619854,90.8224747536,51.4847431337,63.0117846658,29.5842995784,33.32,78.65,80.62,78.0531259346,67.224553747
2014-12-18,39.4747543996,74.89,59.46,23.9298469511,97.6607072189,136.087925712,615.48,72.4286133114,35.1417779577,10.8993696195,34.0828222875,86.0943222587,162.109571571,132.844400989,40.8763265541,18.365,59.33,25.0221147698,36.2571693913,68.8266093072,49.1394821219,69.11,46.8183367617,138.691552044,170.68813962,54.6718418499,48.6519793358,28.7585709206,40.5062753688,37.0904338144,94.9088107335,16.5921386766,24.6729989382,91.3266001027,20.144512728,67.0475297887,60.53,30.5847969722,52.2622768637,63.3106629775,57.2780583515,112.562854546,75.3959787487,84.7508916018,34.45,46.996195158,39.9641763762,19.6424346575,43.344547001,123.44,45.7767004952,124.322118507,6.78,61.5,47.0833452107,95.7354022202,44.12,15.5959045357,93.0160188519,53.2528676209,64.6699895254,29.9973271374,34.17,83.6,84.57,79.6377257844,69.8475440559
2014-12-19,40.1342834657,74.45,59.9,23.8150296127,96.2195752875,136.296269114,618.6,72.3990827542,35.6257993277,11.0372761287,34.3437077506,86.1918022431,162.698951945,133.04147166,41.1083147865,18.37,59.86,25.130709843,36.4369882946,66.1909431071,48.2532181824,68.7,46.5344417883,138.662298394,170.531527036,50.8746614035,48.9247431893,29.9749455215,40.5811483362,37.0994780558,96.0967028714,16.6254729582,24.7915507302,90.7852908727,20.6058374469,66.6842691784,67.32,30.5415438024,52.38535035,63.5767540257,55.9549504014,114.002951271,76.3155563364,84.2074965418,34.49,45.9118165305,40.1699844006,19.8367218451,43.9658029117,124.36,46.0301809942,122.360919168,6.77,68.04,47.409794712,95.9033426978,43.95,15.5163335942,92.4213246741,52.5494202443,63.7059169326,30.0213403676,34.02,83.99,85.45,78.9149258529,69.5509515121
2014-12-22,40.6192313085,74.5,60.19,24.303003301,97.4301261099,138.945206649,616.64,73.8067059811,35.8267138586,11.1561610504,34.3437077506,86.9034061295,163.398216797,134.392813405,41.2939053725,18.33,59.86,25.5379413672,36.8344827123,66.2874876565,47.4343873688,69.09,47.5564636926,140.037219918,173.125422953,51.6303192038,49.4429945109,29.6447867012,40.7808095826,37.1627877453,97.5768541861,16.5838051062,25.1092695326,91.529591064,20.7692232849,67.0475297887,67.85,30.8635396221,53.2468647542,64.4700596877,56.732723318,114.868891786,75.9026847664,84.2449720631,34.635,46.4394829162,40.1699844006,20.1864387826,43.6312804982,125.72,46.1052863273,123.426139113,7.15,68.89,47.62431867,96.2392236528,44.02,15.4721275156,94.4686324992,52.4729986188,64.8435225921,30.4119167521,34.49,83.73,84.14,80.0454590791,69.5231459612
2014-12-23,40.1245845089,74.38,60.65,24.303003301,96.8248506987,138.37970313,621.3,74.3973171252,36.2468078779,11.3083337501,34.4089291164,86.7864301482,163.028605375,135.274939267,41.405259724,18.395,60.5,25.5650901355,37.042694074,67.1467341467,47.9449524643,70.06,47.4591282732,140.778312371,173.193940958,52.1592796639,49.4702708963,30.0878945915,40.7658349891,37.4160265033,97.821974786,16.8171450775,25.2515316829,91.9742379316,20.8653326014,68.0854172467,67.76,30.8923750687,54.099588195,64.5650922049,57.2512385957,115.461872791,76.4938417871,84.6384650376,34.97,46.4588468203,40.0717578435,20.0601521107,43.9753606949,125.22,45.8236413283,125.815417496,7.35,70.45,47.8108612421,96.7057249793,43.98,15.8699822231,96.6524275126,53.2085567643,65.6726250219,30.5855062563,34.68,83.95,84.86,80.3049257211,70.3758495245
2014-12-24,39.8918095443,74.74,60.99,24.1594816279,96.7672054214,138.836074391,617.43,74.3185689727,35.5162095835,11.2893121626,34.3437077506,86.9034061295,164.017565665,134.805723383,41.3588620775,18.425,60.33,25.6103380827,37.0616223796,67.44602225,47.6559533536,69.86,47.3861267086,140.924580618,172.684950061,52.2442911665,49.3793496118,29.0105342308,40.8956147993,37.4974246756,97.6334204784,16.8921472112,25.1709164644,91.4329287015,21.0287184393,67.583771642,67.61,30.7818391903,53.1501641578,64.1564523808,57.4479168045,113.861765318,75.9965192142,84.7649449223,34.91,46.6137580527,40.048370568,19.9824372357,44.1856319262,125.99,45.804864995,124.879616796,7.26,70.92,47.9974038143,96.5191244487,43.99,15.861081504,97.5785905763,53.3805054217,65.4316068737,30.6385474937,34.15,84.23,84.28,80.091792408,69.8104699879
2014-12-26,40.1342834657,74.67,61.03,24.1020729587,96.6711299593,138.558283189,618.76,75.3816690321,35.7445215505,11.2798013689,34.3437077506,86.825422142,163.827765206,134.608652712,41.6001298393,18.35,60.8,25.6555860298,37.090014838,67.0019173225,47.6655866573,69.57,47.3699041386,140.992839134,172.175959165,52.385977004,49.4429945109,29.2364323709,40.6809789594,37.4612477101,97.8125470706,16.9588157744,25.132979891,91.0462792514,21.4612103633,67.6097188284,67.61,30.8971809764,52.9215991118,64.1469491291,57.2601785143,114.304147972,76.5876762348,84.8778895524,35.0,46.8751707576,39.8051429028,20.0018659544,44.0613807441,127.43,45.7767004952,125.516757698,7.41,71.09,48.1186564862,96.4631442896,43.96,16.0034930102,97.4323543031,53.2276621707,65.6244213923,30.7687396218,34.855,84.26,84.96,80.5365923658,70.0977940147
2014-12-29,40.0857886814,74.13,60.755,24.2168902972,97.3148355553,138.776547705,624.49,75.6179134898,35.6897266784,11.3321107344,34.4089291164,87.439546044,164.596956542,134.514809535,41.6186888979,18.485,60.35,25.7551315135,37.1184072964,68.3921588347,47.8775193385,70.5,47.7349119616,139.042595837,171.804004278,53.4155607569,49.3793496118,29.2364323709,40.7858011138,37.8772828127,98.5479088703,16.9629825596,25.2183371812,90.6306310926,21.2113261406,68.4832741056,67.87,30.945240054,53.3171924606,65.1637970634,58.3061489884,114.313560369,77.5072538226,85.7814465936,35.53,47.1026966303,39.2812679316,19.9727228763,43.5930493652,122.89,45.6452661623,127.567554976,7.55,70.29,48.3331804441,96.1925735202,44.08,16.0301951676,96.7304201917,53.5142432664,65.9136431701,30.9182194727,35.25,83.39,83.69,80.2863923896,70.7187846532
2014-12-30,40.1245845089,73.085,60.51,24.1307772933,96.8921035221,140.0861348,622.45,74.643405102,35.9637010388,11.3558877188,34.2971210608,87.9074499693,163.61798575,134.6555743,41.3774211361,18.45,59.43,25.6646356192,37.137335602,68.6431746632,48.2532181824,70.7,47.6862442519,139.081600703,171.295013381,53.2266463068,49.4157181256,29.392823391,40.4164278079,37.9405925022,98.3027882704,16.9671493448,25.147206106,89.9974926182,21.2017152089,68.1200134953,67.24,31.0029109471,53.3787292038,65.14479056,58.3508485813,113.993538875,77.2632842585,85.1131908652,35.4,46.8993756377,38.8790067929,19.7881500482,43.3349892177,121.8,45.5983253292,126.791039502,7.56,69.48,47.9414410426,95.6327719284,43.83,16.0479966059,96.3599549662,53.2467675771,65.9811282516,30.9809045714,35.07,82.67,83.07,80.4253923764,70.91342351
2014-12-31,39.7075293641,72.7,60.06,23.8437339473,96.6423073207,138.965048878,619.11,74.9780847503,35.5984018917,11.2607797814,33.8033021484,88.0439219475,161.919771111,133.022703025,40.8299289076,18.245,59.31,25.1714329954,36.560022281,68.2569964654,47.8293528201,70.38,47.5564636926,137.248372004,169.983382993,53.0660690243,48.4883210237,29.366758221,40.29663106,38.0853003639,98.962728347,16.7213090178,24.70619344,89.1130320012,20.9806637811,68.6649044108,66.58,30.8587337144,53.6600400296,65.3823718531,58.7799646732,112.449905783,76.2404887782,85.7720345411,35.01,46.5459843885,38.7761027807,19.4772905482,42.9813512378,122.57,45.1570814975,127.597420956,7.52,69.14,47.2978691687,94.2146078959,43.47,16.1281030781,95.7067662791,53.3709527186,66.1160984146,30.7687396218,35.13,82.52,81.61,79.5821257896,70.1441365997
2015-01-02,39.4359585722,72.34,59.53,23.8820063934,96.1619300102,138.776547705,616.79,75.5293218182,35.4248847968,11.1466502566,33.3747046019,86.7571861529,160.441325425,132.891322577,40.8299289076,18.29,59.24,25.1578586113,36.4085958362,68.334232105,48.079818716,70.35,47.3861267086,137.09235254,168.799000329,52.9338289092,48.2882941978,29.366758221,40.2566988107,38.0762561226,97.5108601784,16.7671436551,24.4785739995,88.1657408485,20.7788342166,67.7827000714,66.47,30.5319319868,52.38535035,64.3370141636,58.7263251617,112.704040499,76.2311053335,85.1320149703,34.75,46.0037950748,38.7854576909,19.5550054232,42.3696531103,121.42,45.5795489959,125.77559619,7.63,68.99,46.9620925388,93.7481065694,43.1,15.6741664021,95.0535775921,52.9983972942,65.5183734071,30.7156983844,35.1,82.07,80.41,79.6006591212,69.3748496893
2015-01-05,38.6970204924,71.98,58.66,23.1165574705,94.6247226167,135.443053279,608.49,74.6630921401,34.5116369288,10.9849667631,33.0113284211,84.8563264563,159.202627688,131.380447432,40.2082004447,18.11,58.17,24.6567060493,35.594678695,67.8901271775,47.8486194274,69.62,47.0373414555,134.947084914,166.205104412,52.7921430717,47.4154498666,30.1660901016,39.5728590417,38.3204506393,95.4650459409,16.4879690465,24.0423034051,87.8177563435,20.442451609,66.8399522971,64.58,30.3156661377,52.0688756709,62.7974873845,58.2256897211,110.416828052,73.9227779194,84.7461208173,33.775,45.2631257444,37.4664153527,19.2247172044,41.7770705493,123.73,45.4011738299,121.365386508,7.52,68.09,46.0293796781,92.2179822186,42.54,15.5228541768,97.3153652845,52.7500270113,64.7856782366,29.9827649222,35.1,81.03,80.01,79.3689924765,69.0411830775
2015-01-06,38.0942025852,70.53,57.5,22.2458593208,92.4726322658,133.746542723,607.82,74.2447425797,34.2011326537,10.7662185073,32.6852215923,84.2324545559,156.954990665,133.116546202,39.9390940951,17.905,57.2,24.6475941845,35.0836144436,67.0308806873,47.4343873688,68.67,47.1995671546,134.235246111,166.195316126,51.4225133087,47.2972521967,29.271185931,39.1186297061,37.8113295869,95.1727867641,16.3629654904,23.8621046814,85.1208764294,20.2021783178,66.4161482517,63.77,30.3156661377,51.9985479645,62.9400361603,58.0111316752,109.41911398,73.5474401285,83.0143031551,32.87,44.9968720636,37.1249611304,18.6418556418,41.3457862697,121.85,44.9129891651,116.457410497,7.71,67.5,45.7775472057,91.4809101227,42.16,15.407144828,97.9393067169,53.8676932844,64.4675342809,29.4137771028,34.48,78.79,79.42,79.9805924185,68.7167849828
2015-01-07,38.5997917977,71.11,57.38,22.4515737188,94.9705942802,136.117689055,607.24,76.9861626404,35.1874403511,10.8518156509,33.4585606436,85.1975064018,162.049634583,135.434472667,41.7022046615,17.96,56.93,24.8753908036,35.2823616525,67.8418549028,52.9928035978,70.83,49.2679448182,135.307879924,167.418851936,53.7650524895,48.2973863262,28.9323387207,39.5778505729,39.638710507,98.4347762857,16.5546376097,24.2509545589,85.952172747,20.5866155837,68.6908515972,64.78,31.2335945195,53.8973960389,64.8121767497,60.3891500178,110.783911531,69.9254304462,83.8425637761,32.1,45.9263394586,37.3214142446,18.5884266653,41.3553703648,125.53,46.5559183256,119.434053149,7.76,68.8,42.2239112062,93.5241859327,42.21,15.7142196382,100.464319701,54.7752000874,65.7883137331,29.6211201218,35.38,78.85,79.35,82.1026588841,71.2192845708
2015-01-08,39.7568132647,72.915,58.8,23.169182084,99.7167221077,140.87982395,606.0,78.206759005,35.7171241145,11.2227366065,34.1853130051,89.2234297593,162.708941443,136.598128059,42.5392182041,18.145,58.59,25.0667399636,35.8880674319,67.1081163269,52.6941711834,71.11,50.0455581689,136.975337942,171.334166527,54.3129043947,49.0793093729,29.271185931,42.3182011801,39.1841381388,100.612578539,16.950482204,24.5117685012,87.1056980156,21.1248277558,69.0022178346,66.09,31.8151093582,54.0820062684,66.1806449978,60.621587901,112.655357183,69.7846787746,84.924949815,33.67,46.9865132059,38.0917026835,19.29271772,41.6045568375,127.21,47.3288653397,118.557984409,7.85,69.03,43.9587571272,94.8770397795,42.86,15.7898757509,104.939149662,55.5967325617,66.1353798665,29.8573947247,36.69,79.78,82.78,83.8355253865,72.164673304
2015-01-09,39.4651271806,71.84,58.27,23.1931023628,100.778355964,150.304882594,606.02,72.9306327839,34.7582138532,11.3939308937,33.7660327966,88.4923298759,161.69001266,134.4960409,42.4177576646,18.06,58.16,25.321872177,35.9732448072,65.7661470894,51.5767079554,69.46,49.0223827074,135.902704129,169.004554345,53.1038519143,48.5845767416,28.0374345501,42.6676083613,38.2022618235,98.887306624,16.9463154188,24.3173435624,85.2736284713,20.9037763279,67.8951378794,65.04,31.6420966789,52.9303900751,64.9357190221,58.9319432891,112.513580997,70.5353543564,84.1249253515,33.525,46.4685287723,38.1809434173,19.370432595,41.5853886473,125.82,47.5362413679,117.353389891,7.83,68.74,43.1990687706,94.2705880551,42.93,15.3225879961,104.646677115,53.7052973302,65.3159181626,29.6500517058,36.44,78.9,82.6,82.7976588182,71.1636734688
2015-01-12,38.998429446,71.12,57.29,22.6381518937,99.1114466965,151.882339778,597.36,72.2711170063,35.6988591571,11.4129524812,33.2442618704,89.1551937701,160.940800319,133.745295486,42.557904441,17.815,57.73,25.5587806608,35.4432522502,64.7910471399,51.9524067993,69.43,48.981455689,135.990465078,168.916459767,53.642258097,48.2364315565,29.340693051,42.2782689308,38.4113651129,98.4442040011,16.6338065286,23.9569461149,84.0619422648,20.6442811735,67.7913491336,64.35,31.7189912031,53.299610534,64.4795629394,59.039222312,113.005071774,69.5353881184,85.1790752328,31.66,46.4055960841,37.4529269049,19.1275736106,41.4703795061,127.28,47.1874725932,117.214015319,7.79,67.62,42.8989449754,93.617486198,42.5,15.344839794,104.285960975,53.1321351388,64.9784927551,29.5343253697,36.42,80.74,83.49,83.418525426,71.0617197819
2015-01-13,38.4539487556,70.59,57.34,22.3224042131,98.5542090164,151.753365291,588.95,72.9896938983,35.7079916358,11.3653985125,33.3747046019,90.5881495414,160.950789817,132.403338058,42.5392182041,17.76,57.97,25.5997840523,34.8564747763,65.4572045312,51.7019409034,68.0,48.4985168712,136.790064829,167.869113114,52.5465542866,48.2914018489,28.4718540504,42.4180318033,37.8113295869,97.7936916398,16.5879718914,24.0423034051,83.664509189,20.5481718571,67.4194394611,64.27,31.7189912031,53.3084014973,64.4890661911,58.6279860573,111.398275003,69.8655656498,86.5626469521,30.835,45.9941131228,36.9315731443,19.0935733528,41.1445202726,124.75,47.3005867904,117.433032504,7.57,67.44,43.0771434788,94.1772877898,42.4,15.1134210964,103.632772288,53.0270554037,64.7471153328,29.8622166554,34.51,80.0,83.85,82.760592155,70.3202384225
2015-01-14,37.9775281516,69.99,56.41,22.0257927555,99.3324202593,149.679852389,582.78,72.9896938983,36.4477224088,11.3558877188,33.0858671249,90.052009627,160.481283416,130.732929513,42.5859337963,17.665,57.25,25.4403264189,34.6009426506,65.312387707,51.6152411702,67.37,48.5230730823,136.526781984,169.092648924,50.4684953358,48.4837978722,31.4606602125,42.2782689308,37.538586166,96.7660706634,16.4421344093,23.9901406167,83.5869612718,20.3078985659,66.6323748055,63.42,31.5988435091,52.6754521392,64.0424133601,57.5998954204,111.067463903,70.2334777563,85.4520247557,30.05,45.3647862408,36.5323382827,19.1761454075,41.2691135089,126.3,47.3759962552,114.207506687,7.55,66.38,43.142795559,94.1959478429,42.23,15.4249462662,105.709327367,52.1768648199,63.8505278215,29.7513122499,33.85,77.74,81.01,80.2585923922,71.3583123257
2015-01-15,36.9566268572,70.29,55.71,22.3176201573,97.343658194,147.695629517,575.28,71.0308336035,31.3244018698,11.132384066,33.8592061762,89.4183897281,159.52229162,130.732929513,43.0624328361,17.505,55.11,24.975621316,34.4305879002,63.5938947267,50.6133775864,66.41,48.1138028977,135.034845862,170.169360436,49.4441394824,48.9693687882,29.9401919614,42.2682858685,36.6476243243,95.2293530564,15.9129526886,24.2746649173,82.4722099618,19.817741052,65.5425929745,62.23,32.0121515763,51.471090166,63.054075181,55.7314524369,110.887880734,70.0825394562,83.5507901483,29.3,44.9290983994,36.1237096596,19.0401443763,40.8569974195,122.08,46.8764085509,110.354795295,7.34,64.37,42.6550943919,94.5131687449,41.73,15.1267721751,105.465600245,51.2980161265,62.9346588584,29.6452297751,32.99,79.16,78.06,80.9721256579,69.689979267
2015-01-16,37.1899757245,71.73,56.85,22.4563577746,99.7455447463,149.580641246,580.85,72.3892392351,31.9545428986,11.1846934316,33.7567154586,90.6563855305,159.582228607,131.117686537,43.4922162838,17.505,56.64,25.2216416646,34.6387992618,65.2930787971,51.1624758967,66.71,48.3757358158,136.741308747,173.017751802,49.3872308238,48.9327219266,31.5822976726,43.7357960297,36.8203618242,98.1613725397,15.9754544666,24.5367588652,83.7711375752,20.2502329761,66.5026388732,63.51,32.0746283772,52.1655762673,64.8311832531,56.4466459234,111.143077868,70.742894519,84.6331761871,28.99,45.0162359677,36.4008256224,19.3898613138,41.7003977885,125.01,47.4137009876,110.922248911,7.4,65.19,43.1052800846,95.0356502305,42.41,15.4427477045,108.799787275,52.3106026645,64.3518455698,29.6259420524,33.32,80.61,78.4,80.4068590448,70.7558587212
2015-01-20,36.8788439014,71.49,57.1,22.6094475591,100.754337098,148.945141973,584.33,72.1628382965,31.0869574241,11.0039883506,33.7939848105,90.1689856083,159.85194505,130.798619736,43.8565979025,17.5,57.29,25.5770043904,34.5725501922,65.0130996037,50.7964103565,67.25,48.4985168712,135.961211428,175.337575697,49.1690809662,49.8397317507,31.3390227524,43.4712448782,36.7476302453,97.3411613016,16.0921244523,24.760730057,84.7404865404,19.8369629153,65.4820495395,62.81,31.9112275134,51.3040618632,63.4294794823,56.5896846207,111.124174377,70.5730889315,83.6166745158,29.67,45.3163764806,36.1941628705,19.44814747,42.0741774975,124.46,47.45140572,110.434437908,7.32,65.15,43.189689902,97.2095464119,42.17,14.5882786673,108.214842182,51.8998364274,63.8408870956,29.6452297751,33.57,80.64,78.32,80.3327257185,71.1265994009
2015-01-21,37.1024698993,71.54,57.55,23.2696472551,101.244321955,148.925282621,586.06,73.5704615234,31.1417522962,10.9469235882,33.7660327966,88.999225795,162.549109477,130.573396112,44.0154309158,17.83,57.71,25.3674315008,34.9037955404,64.8875916894,51.9813067104,67.81,48.8177476152,135.561411552,174.906891092,49.8045609864,49.5465568581,32.0080287829,43.2366429137,37.4567631397,97.6051373322,16.0712905262,25.2515605412,83.7517505959,19.7889082571,65.7069251554,63.01,32.1995819789,51.5677907624,64.1923114664,57.394277293,111.795248323,72.4315167512,83.2213683103,30.49,45.2679667205,36.1753753475,19.7201495325,41.6812295983,125.35,47.2911606073,111.191042729,7.32,64.79,43.0677646102,98.9356013199,42.43,14.6772858586,107.756635192,51.8043093955,63.6384318511,29.9682991302,33.89,79.96,80.39,80.2863923896,72.5446825007
